application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,cad9190683410105bb4df5d9b1bc67227b65579ffb05b60525eaae015aff9409,9446d2c36c9da2b02af15d80079c2bf121bca1c880a02eb5ddf6afa4703f87fc,1197280
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,ad30e5cf2f2ca064aafb8af962d63e758dc2e76bbe1e89397e8993f78859837f,b5802b76620854500caf59fa530e9c8fc9782760be627fb506beb2f94f3def2f,6419
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/episode.json,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/episode.json,plain,937e582c67ff6baada9bc9614a0959f81e3c18a57f715959b7fd476f3519e27d,937e582c67ff6baada9bc9614a0959f81e3c18a57f715959b7fd476f3519e27d,7810
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/estimation.csv,gzip,24c2b20b5eec64aa238727f9e24f595be307b0f246f015e24fbb3a3272df6329,67cef14f8c98059030ebdba15e46f0e117f8932b2e9b14569e09903c9d758f3c,173226
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/events.jsonl,xz,f87d3542cb49e20a3a63e08c40b6c2a24f62c7e2d68eb6115aaf26df2c7b4e7d,92b0a03f097b83a001176b3ce5b823e59817c3aee9a7e679ed171d0b1e0740ab,11220757
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/triggers.csv,gzip,f700ebec3ef642763ec4599fd59b9ff982482d8e3e81ca5d5d1f10c2a87ac276,fd07a0b99bdaa160b49e3d06aa22cf11343e56fdbf67e7d2afce22ab8b87e1c7,78247
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,60d43a9d3ecee5b2bdeb91d4362f94a457179e5a979b620462ee663057756854,181104a1be63b388dd106b8aacfbc16fea024f06dc033129bb7cfbcb33b22393,23948
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/decisions.csv,gzip,35d7edcd47824886093a9d1f5e765ae29fdc890c452bb68ecda5ab021fafdfe1,8cd4a8b7e15994f5d6a8d65c6ee78cc9aa171f7120d22f674a2fb9ec65ab279f,82774
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,cad9190683410105bb4df5d9b1bc67227b65579ffb05b60525eaae015aff9409,9446d2c36c9da2b02af15d80079c2bf121bca1c880a02eb5ddf6afa4703f87fc,1197280
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,ad30e5cf2f2ca064aafb8af962d63e758dc2e76bbe1e89397e8993f78859837f,b5802b76620854500caf59fa530e9c8fc9782760be627fb506beb2f94f3def2f,6419
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/episode.json,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/episode.json,plain,a1adedcef31c642f0e84ca42a82c60c956327d1f4978482e669a7c78d797517f,a1adedcef31c642f0e84ca42a82c60c956327d1f4978482e669a7c78d797517f,7810
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/estimation.csv,gzip,24c2b20b5eec64aa238727f9e24f595be307b0f246f015e24fbb3a3272df6329,67cef14f8c98059030ebdba15e46f0e117f8932b2e9b14569e09903c9d758f3c,173226
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl,xz,c75789bcff4572b3fbe3cd06f6d6326d31df41efa913a7c9e293bbcdea0f50c7,dd080e1c8a20a3dfd2beb294068808ae8339bdb5babaec50f4e4b2a2e4834df1,11220757
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/triggers.csv,gzip,f700ebec3ef642763ec4599fd59b9ff982482d8e3e81ca5d5d1f10c2a87ac276,fd07a0b99bdaa160b49e3d06aa22cf11343e56fdbf67e7d2afce22ab8b87e1c7,78247
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,f6ed47731594df908bf9ddf5dedc887e133667394af8821684c9d0ab96284359,c65a9600954fde856e59d3bf46e0949fa8ecea37e3a05f4c24a5bd3bd59d4134,25131
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/decisions.csv,gzip,8dee344cbfea4c636ed3116ec86d1a023d8e0a56fe91a60cd13b1e9eb2353576,b9fb6291e40602d661555617e6049a16d664f3431693bfc8de6db80f2194ee6b,77337
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,86a5501c81e5e9b37a14b48d9ee7becea0e25bd6f4c0bedde53c2168ea070a62,3dd28b00ba3d1f3d3d0f386b42c04b4e07a030ba4165de6088255251373cad3a,1968658
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,2c0c3bba9bf0ed0239a20b1a5b478e810f75aa2d93a1f1c1ddeaecdb25127914,49884beec44ccd0cfeeaf08f9f9bca3175b68a1753050a1ff7111bf4cd64bf05,6473
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/episode.json,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/episode.json,plain,d1e0d247e115651a93ab39f0e3651d3c4fa16502562852f2c97f0ecd4a7f248d,d1e0d247e115651a93ab39f0e3651d3c4fa16502562852f2c97f0ecd4a7f248d,7702
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/estimation.csv,gzip,199b06e2587358c077f9d662705d50db1296375a8e4631391316e29001d5db5d,71b2b0cc2dd0fcf98c8cd7fd2c6b4f5ef5dd11c552c521fe0558359beecd4fa4,173304
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,xz,74fad610663ecfba4ac4af8ee56d0201a6bdd1568d6854d876debcb527c6f50e,bfee84361979bd6447eec36f119161d58a4974f42200cc5252a326a29930cdcb,17551115
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/triggers.csv,gzip,7cfe278bb6c215c389eb00d7de368499fc8acf472d44b663845c899dea39a500,7dde992c7162018135e276177b7dedfcbfecd7816f7216365049f1c1a6590295,71678
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,f6ed47731594df908bf9ddf5dedc887e133667394af8821684c9d0ab96284359,c65a9600954fde856e59d3bf46e0949fa8ecea37e3a05f4c24a5bd3bd59d4134,25131
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/decisions.csv,gzip,25271ec821c5706d1cf2565b926ae12201732c689b6106a132626bb77590e3aa,af30f2048a7fb19654ef4f335340169c27891f891337a1430751fb34c281a9a8,77340
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,0ebd52898d1dd32ea01b395532877b9966f5423082be9ac94fb2329194294ae1,8df495615ec3cb9dd0eb708967b81f23a42a4fa3db17d5f06899a0c458414b7c,1995858
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,e6ef6aad447e37ef04eeb229fa196a72cf793b5b54ee7142483aeddb0f632831,a56e719a44e6d4c61ee839a99948b90400ed50c24263e3b5a466fe67d0a596b0,6475
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/episode.json,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/episode.json,plain,6f91e924e3d73fae51ad08c6121efca310dee89f078d794d144794491961a271,6f91e924e3d73fae51ad08c6121efca310dee89f078d794d144794491961a271,7700
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/estimation.csv,gzip,8aff4cd202bdd0e010c920fc9f83d42b8eacc31779718bc46246e009f8e4623c,913bff89c8f1d29e8501b62bafaf9e4d2e17f79ccf090a46377cdf5059224a1e,173314
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/events.jsonl,xz,3ad8bd7940c8ecff25fbacd6a51f86cb353853478cecc813c95d8fc4b84decee,b52d520fa136450def01b0c0cb2d94e0fd0c7e69cd21f6c60f164cfa11b21893,17771891
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule/triggers.csv,gzip,d3a87eace63fd76b5e3bf38db7f4a9c2ccbfb61ae3bc9bc601b00fab2a90e9bc,2ad6e4480601041a9ce5d48164c5bdd97602a4bcdca2e3ffb2caf7bae399bbd0,71740
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,f36461e56f538d1fa24fddb47540bb7c45a14a7c665f68e31b58233c5009e91b,458046ddaf0fa1019a6758df5d04143add7b2838bcf6eebafd33fca3b889ffdc,24726
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/decisions.csv,gzip,a6ca44a7adc783abb6cf3572925ecf465bfc9142618b94bc1a76a284e0afbfbd,15a09aefde1200b06735782da5ec5ff453f680b92e7799814ed734bbea575b7e,74812
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,9ceffb7310338057cfe71a4ae1e2c98d2c485d81cdef906532a801f457a38d64,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,9ceffb7310338057cfe71a4ae1e2c98d2c485d81cdef906532a801f457a38d64,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/episode.json,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/episode.json,plain,b3f68381adaffe49e6352e058b9f688226e8a4e200efee252c5ef17645e3392c,b3f68381adaffe49e6352e058b9f688226e8a4e200efee252c5ef17645e3392c,7467
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/estimation.csv,gzip,b776ca1466d5efe6b6e2d5668c110c05e4f26dffc61f5d3786b8cec4e7d8c632,28c8aefa3f5fcd42a14dced6f55b96cbcc550f0e92cd92700415c300fb926aab,168135
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,xz,34dcb6166a892e4d787011c674a407a25ffa297c1c95fec93c34f0b65d89a9d2,68b2cc5c1e29faa86578c69189b000d05de2374862242cd15f43c5ad4d4a0264,1464757
humanitarian,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development_final-humanitarian-medium-high-medium-low-random_geometric-private_fragmented-8810012-none-806ed450405e-uint8_simplex-frozen_local_rule/triggers.csv,gzip,49b3081bdf2baa400d4ed49b7fc8081a54348ad9cbdbc809af74d6922ccee225,f5aa5e8e6b13d400bfd69502c1116036dc28892a565885583c73d5fb9426339d,31382
