run_id,application,method,scenario,environment_seed,llm_seed,rl_seed,operator_seed,operator_profile,completion_status,primary_outcome,service_loss_auc,cumulative_unmet_weighted_need,operator_requests,operator_interventions,operator_minutes,trigger_activations,pre_disruption_false_activation,nominal_false_activation,timely_activation,missed_activation,material_actions_accepted,material_actions_reached_demand,first_pass_valid_rate,valid_after_one_repair_rate,conservation_error,total_communication_messages,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,manifest,episode_directory
development_trigger_candidate_n10_v2-commercial-thermohitl_rule-compound-reliable-e12703-o42703-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12703,0,,42703,high_accuracy_bounded,complete,16.571678662287546,16.571678662287546,5114.247578656268,8,4,48.0,8,True,False,True,False,20,19,1.0,1.0,1.1368683772161603e-13,2605,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-commercial-thermohitl_rule-compound-reliable-e12703-o42703-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-commercial-thermohitl_rule-compound-reliable-e12703-o42703-rnone
development_trigger_candidate_n10_v2-commercial-thermohitl_rule-compound-reliable-e12704-o42704-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12704,0,,42704,high_accuracy_bounded,complete,15.645665407661964,15.645665407661964,4645.727100554869,8,4,48.0,8,True,False,True,False,20,19,1.0,1.0,0.0,2619,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-commercial-thermohitl_rule-compound-reliable-e12704-o42704-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-commercial-thermohitl_rule-compound-reliable-e12704-o42704-rnone
development_trigger_candidate_n10_v2-commercial-thermohitl_rule-compound-reliable-e12705-o42705-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12705,0,,42705,high_accuracy_bounded,complete,17.523224082627372,17.523224082627372,5667.381335346025,8,4,48.0,8,True,False,True,False,19,17,1.0,1.0,0.0,2624,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-commercial-thermohitl_rule-compound-reliable-e12705-o42705-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-commercial-thermohitl_rule-compound-reliable-e12705-o42705-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12701-o42701-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12701,0,,42701,high_accuracy_bounded,complete,2882.345427268066,8.959725890148347,2882.345427268066,6,0,36.0,6,True,True,True,False,44,44,1.0,1.0,-2.2737367544323206e-13,2901,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12701-o42701-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12701-o42701-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12702-o42702-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12702,0,,42702,high_accuracy_bounded,complete,1907.1379183081306,7.248930034435398,1907.1379183081306,9,0,54.0,9,True,True,True,False,44,44,1.0,1.0,0.0,2896,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12702-o42702-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12702-o42702-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12703-o42703-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12703,0,,42703,high_accuracy_bounded,complete,1443.5595948400546,6.230259291350325,1443.5595948400546,6,0,36.0,6,True,True,True,False,41,41,1.0,1.0,-1.1368683772161603e-13,2876,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12703-o42703-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12703-o42703-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12704-o42704-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12704,0,,42704,high_accuracy_bounded,complete,2490.1979030653183,7.840275326119145,2490.1979030653183,6,0,36.0,6,True,True,True,False,41,41,1.0,1.0,0.0,2910,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12704-o42704-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12704-o42704-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12705-o42705-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12705,0,,42705,high_accuracy_bounded,complete,1551.613839278631,6.479274063256663,1551.613839278631,5,0,30.0,5,True,True,True,False,42,42,1.0,1.0,3.410605131648481e-13,2896,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12705-o42705-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-nominal-reliable-e12705-o42705-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12701-o42701-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12701,0,,42701,high_accuracy_bounded,complete,3958.505427268066,10.738658644574214,3958.505427268066,6,0,36.0,6,True,False,True,False,36,36,1.0,1.0,0.0,2905,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12701-o42701-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12701-o42701-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12702-o42702-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12702,0,,42702,high_accuracy_bounded,complete,2922.43391830813,8.9776411576188,2922.43391830813,9,0,54.0,9,True,False,True,False,36,36,1.0,1.0,-2.2737367544323206e-13,2900,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12702-o42702-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12702-o42702-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12703-o42703-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12703,0,,42703,high_accuracy_bounded,complete,2615.637094840054,8.501877455320832,2615.637094840054,6,0,36.0,6,True,False,True,False,30,30,1.0,1.0,-1.1368683772161603e-13,2881,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12703-o42703-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12703-o42703-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12704-o42704-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12704,0,,42704,high_accuracy_bounded,complete,3831.101903065318,9.879427904511452,3831.101903065318,6,0,36.0,6,True,False,True,False,31,31,1.0,1.0,-2.2737367544323206e-13,2915,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12704-o42704-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12704-o42704-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12705-o42705-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12705,0,,42705,high_accuracy_bounded,complete,2487.4218392786315,8.330706606307427,2487.4218392786315,5,0,30.0,5,True,False,True,False,34,34,1.0,1.0,1.1368683772161603e-13,2900,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12705-o42705-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-moderate-reliable-e12705-o42705-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12701-o42701-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12701,0,,42701,high_accuracy_bounded,complete,7939.045971971565,14.348911272524806,7939.045971971565,10,4,60.0,10,True,False,True,False,36,32,1.0,1.0,-1.1368683772161603e-13,2909,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12701-o42701-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12701-o42701-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12702-o42702-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12702,0,,42702,high_accuracy_bounded,complete,7114.739947402579,13.489520699490408,7114.739947402579,10,3,60.0,10,True,False,True,False,36,33,1.0,1.0,-2.2737367544323206e-13,2903,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12702-o42702-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12702-o42702-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12703-o42703-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12703,0,,42703,high_accuracy_bounded,complete,5822.170745772418,12.108018805608475,5822.170745772418,9,4,54.0,9,True,False,True,False,34,32,1.0,1.0,-1.1368683772161603e-13,2891,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12703-o42703-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12703-o42703-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12704-o42704-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12704,0,,42704,high_accuracy_bounded,complete,7820.583967714448,13.399318530844816,7820.583967714448,10,3,60.0,10,True,False,True,False,35,33,1.0,1.0,0.0,2918,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12704-o42704-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12704-o42704-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12705-o42705-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,12705,0,,42705,high_accuracy_bounded,complete,5675.648295826676,12.061410640293214,5675.648295826676,9,4,54.0,9,True,False,True,False,35,32,1.0,1.0,-1.1368683772161603e-13,2910,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12705-o42705-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-correlated-reliable-e12705-o42705-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12701-o42701-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12701,0,,42701,high_accuracy_bounded,complete,10190.451859827264,15.554429496663607,10190.451859827264,20,3,84.0,20,True,False,True,False,29,26,1.0,1.0,-1.1368683772161603e-13,2529,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12701-o42701-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12701-o42701-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12702-o42702-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12702,0,,42702,high_accuracy_bounded,complete,9542.065609523534,15.08030138200773,9542.065609523534,21,3,84.0,21,True,False,True,False,24,21,1.0,1.0,0.0,2539,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12702-o42702-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12702-o42702-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12703-o42703-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12703,0,,42703,high_accuracy_bounded,complete,7960.689847128641,13.794945246696347,7960.689847128641,18,4,78.0,18,True,False,True,False,27,24,1.0,1.0,0.0,2522,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12703-o42703-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12703-o42703-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12704-o42704-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12704,0,,42704,high_accuracy_bounded,complete,10360.232142251558,14.815726326869488,10360.232142251558,21,3,84.0,21,True,False,True,False,25,22,1.0,1.0,0.0,2534,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12704-o42704-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12704-o42704-rnone
development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12705-o42705-rnone,humanitarian,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,12705,0,,42705,high_accuracy_bounded,complete,7760.950705549366,13.772398609462998,7760.950705549366,18,4,78.0,18,True,False,True,False,29,25,1.0,1.0,-1.1368683772161603e-13,2537,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12705-o42705-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v2/development_trigger_candidate_n10_v2-humanitarian-thermohitl_rule-compound-reliable-e12705-o42705-rnone
