run_id,controller,coverage_target,sketch_policy,accepted_physical_action,accepted_typed_action,beneficial,causal_effect,changed_commitment,complete_step,completed_step,harmful,neutral,proposal,reached_next_stage,reached_service,resource_key,resource_quantity,scheduled_step,service_deficit_after,service_deficit_before,source
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,True,True,True,0.19994564025969186,False,10,10,False,False,"{'action': 'authorize_emergency_resource', 'action_probability': 0.606879534028598, 'action_value': 1.048708586761792, 'agent_id': 'commercial_warehouse_02_2', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.4931491494955958}",True,True,emergency_units,1.0,8,0.0,0.022972807801869423,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,False,True,False,-0.01651263199388972,False,11,11,True,False,"{'action': 'verify', 'action_probability': 0.32724692399819433, 'action_value': 0.3310044465793647, 'agent_id': 'commercial_retailer_03_2', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'retailer', 'value_margin': 0.025816100486909382}",False,False,verification_capacity,1.0,9,0.527888567475871,0.5113759354819812,bounded_simulated_operator
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,False,True,False,-0.01275833860571968,False,11,11,True,False,"{'action': 'verify', 'action_probability': 0.21591472026904782, 'action_value': 0.6735521981788003, 'agent_id': 'commercial_retailer_02_3', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.10731324550964019}",False,False,verification_capacity,1.0,10,0.03155467159317252,0.01879633298745284,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,False,True,False,-0.011008421329259815,False,11,11,True,False,"{'action': 'request_peer_evidence', 'action_probability': 0.1883866760609405, 'action_value': 0.7742379171733134, 'agent_id': 'commercial_supplier_03_3', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.3368738494383158}",False,False,,0.0,10,0.5388969888051308,0.527888567475871,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,True,0.19026592068454673,False,4,4,False,False,"{'action': 'authorize_emergency_resource', 'action_probability': 0.4987965669005282, 'action_value': 0.9858113796371939, 'agent_id': 'commercial_warehouse_02_2', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.3187528195114731}",True,True,emergency_units,1.0,2,0.0,0.09895190702094696,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,False,True,False,-0.01651263199388972,False,4,4,True,False,"{'action': 'verify', 'action_probability': 0.5794701393698924, 'action_value': 0.44066855610377254, 'agent_id': 'commercial_retailer_03_2', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.40041873690843044}",False,False,verification_capacity,1.0,2,0.11805777396815786,0.10154514197426814,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,False,-0.13820873683476986,False,4,4,True,False,"{'action': 'revise_commitment', 'action_probability': 0.24526002111567968, 'action_value': 0.7333591529876557, 'agent_id': 'commercial_supplier_04_2', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'supplier', 'value_margin': 0.08035461883730186}",False,False,,0.0,3,0.2505594219562897,0.11235068512151986,bounded_simulated_operator
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,False,True,False,-0.01275833860571968,False,6,6,True,False,"{'action': 'verify', 'action_probability': 0.11663038530680235, 'action_value': 0.6471527972915808, 'agent_id': 'commercial_retailer_02_3', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.45636699063421793}",False,False,verification_capacity,1.0,4,0.09951514908174268,0.086756810476023,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,False,-0.07444786972840037,False,6,6,True,False,"{'action': 'authorize_emergency_resource', 'action_probability': 0.4728022360684714, 'action_value': 0.6824700333854061, 'agent_id': 'commercial_supplier_03_3', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.24418584093550808}",False,False,emergency_units,1.0,4,0.2751152531204859,0.2006673833920855,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,False,-0.1506495310326769,False,7,7,True,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.2408310212244674, 'action_value': 0.6303666750274419, 'agent_id': 'commercial_carrier_04_3', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'carrier', 'value_margin': 0.009716799040502044}",False,False,route_authorizations,1.0,5,0.5318411850903397,0.3811916540576628,bounded_simulated_operator
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,False,-0.22103045168988233,False,8,8,True,False,"{'action': 'authorize_emergency_resource', 'action_probability': 0.46931309796055914, 'action_value': 0.7548520006779295, 'agent_id': 'commercial_supplier_01_1', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.29129714228236886}",True,False,emergency_units,1.0,6,0.4637851403632386,0.24275468867335623,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,False,True,False,-0.008413776775378278,False,8,8,True,False,"{'action': 'request_peer_evidence', 'action_probability': 0.25460391744472394, 'action_value': 0.17364043708347923, 'agent_id': 'commercial_retailer_04_1', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'retailer', 'value_margin': 0.031785512871740695}",False,False,,0.0,7,0.5905765124151084,0.5821627356397302,bounded_simulated_operator
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,True,0.4690032172247326,False,9,9,False,False,"{'action': 'deploy_repair_capacity', 'action_probability': 0.46088177610781084, 'action_value': 0.9573443554767234, 'agent_id': 'commercial_carrier_02_1', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'carrier', 'value_margin': 0.24339246242120902}",True,True,crew_units,1.0,6,0.0,0.22049617068649147,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,False,-0.09900128225045697,False,9,9,True,False,"{'action': 'revise_commitment', 'action_probability': 0.1475491989371612, 'action_value': 0.9441163723980848, 'agent_id': 'commercial_supplier_04_2', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.08218257236132998}",False,False,,0.0,8,0.73178252155838,0.632781239307923,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,True,0.19994564025969186,False,10,10,False,False,"{'action': 'authorize_emergency_resource', 'action_probability': 0.606879534028598, 'action_value': 1.048708586761792, 'agent_id': 'commercial_warehouse_02_2', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.4931491494955958}",True,True,emergency_units,1.0,8,0.0,0.022972807801869423,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,False,True,False,-0.01651263199388972,False,11,11,True,False,"{'action': 'verify', 'action_probability': 0.32724692399819433, 'action_value': 0.3310044465793647, 'agent_id': 'commercial_retailer_03_2', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'retailer', 'value_margin': 0.025816100486909382}",False,False,verification_capacity,1.0,9,0.527888567475871,0.5113759354819812,bounded_simulated_operator
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,False,True,False,-0.01275833860571968,False,11,11,True,False,"{'action': 'verify', 'action_probability': 0.21591472026904782, 'action_value': 0.6735521981788003, 'agent_id': 'commercial_retailer_02_3', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.10731324550964019}",False,False,verification_capacity,1.0,10,0.03155467159317252,0.01879633298745284,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,False,True,False,-0.011008421329259815,False,11,11,True,False,"{'action': 'request_peer_evidence', 'action_probability': 0.1883866760609405, 'action_value': 0.7742379171733134, 'agent_id': 'commercial_supplier_03_3', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.3368738494383158}",False,False,,0.0,10,0.5388969888051308,0.527888567475871,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,True,0.397732788793313,False,4,4,False,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.3543229337820051, 'action_value': 0.30816335728083855, 'agent_id': 'commercial_carrier_01_2', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'carrier', 'value_margin': 0.1153455592260387}",True,True,route_authorizations,1.0,2,0.0,0.08986922798993197,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,True,0.19026592068454673,False,4,4,False,False,"{'action': 'authorize_emergency_resource', 'action_probability': 0.4987965669005282, 'action_value': 0.9858113796371939, 'agent_id': 'commercial_warehouse_02_2', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.3187528195114731}",True,True,emergency_units,1.0,2,0.0,0.09895190702094696,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,False,True,False,-0.01651263199388972,False,5,5,True,False,"{'action': 'verify', 'action_probability': 0.423022797308655, 'action_value': 0.44066855610377254, 'agent_id': 'commercial_retailer_03_2', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'retailer', 'value_margin': 0.40041873690843044}",False,False,verification_capacity,1.0,3,0.15774700111323542,0.1412343691193457,bounded_simulated_operator
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,True,0.38707595553806595,False,6,6,False,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.2835421823084722, 'action_value': 0.2845170869195815, 'agent_id': 'commercial_warehouse_01_3', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.026918595438557236}",True,True,route_authorizations,1.0,4,0.0,0.05131284317090586,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,False,-0.07444786972840037,False,6,6,True,False,"{'action': 'authorize_emergency_resource', 'action_probability': 0.4728022360684714, 'action_value': 0.6748847165059128, 'agent_id': 'commercial_supplier_03_3', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.24418584093550808}",False,False,emergency_units,1.0,4,0.2751152531204859,0.2006673833920855,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,False,-0.1506495310326769,False,7,7,True,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.2408310212244674, 'action_value': 0.6035166214753586, 'agent_id': 'commercial_carrier_04_3', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'carrier', 'value_margin': 0.009716799040502044}",False,False,route_authorizations,1.0,5,0.39363244825556987,0.24298291722289295,bounded_simulated_operator
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,False,True,False,-0.008413776775378278,False,7,7,True,False,"{'action': 'request_peer_evidence', 'action_probability': 0.27548576379352896, 'action_value': 0.15155228479714591, 'agent_id': 'commercial_retailer_04_1', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.031785512871740695}",False,False,,0.0,6,0.40204622503094817,0.39363244825556987,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,False,-0.22103045168988233,False,8,8,True,False,"{'action': 'authorize_emergency_resource', 'action_probability': 0.46931309796055914, 'action_value': 0.7107067694532848, 'agent_id': 'commercial_supplier_01_1', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.29129714228236886}",True,False,emergency_units,1.0,6,0.257880752508959,0.03685030081907663,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,False,True,False,-0.011008421329259815,False,9,9,True,False,"{'action': 'request_peer_evidence', 'action_probability': 0.2573324953782591, 'action_value': 0.33084109474779266, 'agent_id': 'commercial_retailer_03_2', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.025625997789491095}",False,False,,0.0,8,0.42711717056761617,0.41610874923835633,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,False,-0.09900128225045697,False,9,9,True,False,"{'action': 'revise_commitment', 'action_probability': 0.1475491989371612, 'action_value': 0.8849405165113372, 'agent_id': 'commercial_supplier_04_2', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.08218257236132998}",False,False,,0.0,8,0.5935737847236102,0.4945725024731532,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,True,0.38538388956070074,False,10,10,False,False,"{'action': 'deploy_repair_capacity', 'action_probability': 0.2942599920077391, 'action_value': 0.953295278953697, 'agent_id': 'commercial_carrier_02_1', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'carrier', 'value_margin': 0.24339246242120902}",True,True,crew_units,1.0,7,0.0,0.24471595469652094,bounded_simulated_operator
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,True,0.16194473993560804,False,11,11,False,False,"{'action': 'authorize_emergency_resource', 'action_probability': 0.3906404183458186, 'action_value': 1.045592798583747, 'agent_id': 'commercial_warehouse_02_2', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'warehouse', 'value_margin': 0.4931491494955958}",False,False,emergency_units,1.0,9,0.0,0.028157743900811143,bounded_simulated_operator
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,False,-0.19890611960946195,False,11,11,True,False,"{'action': 'revise_commitment', 'action_probability': 0.3029979353686938, 'action_value': 0.3742433540198393, 'agent_id': 'commercial_warehouse_01_3', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.08022586082019881}",True,False,,0.0,10,0.5171656216782965,0.3182595020688346,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,False,True,False,-0.01275833860571968,False,11,11,True,False,"{'action': 'verify', 'action_probability': 0.21472646905982246, 'action_value': 0.6767653794724654, 'agent_id': 'commercial_retailer_02_3', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.10858935921440988}",False,False,verification_capacity,1.0,10,0.01275833860571968,0.0,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,True,True,True,0.397732788793313,False,4,4,False,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.3543229337820051, 'action_value': 0.30816335728083855, 'agent_id': 'commercial_carrier_01_2', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'carrier', 'value_margin': 0.1153455592260387}",True,True,route_authorizations,1.0,2,0.0,0.08986922798993197,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,True,True,True,0.19026592068454673,False,4,4,False,False,"{'action': 'authorize_emergency_resource', 'action_probability': 0.4987965669005282, 'action_value': 0.9858113796371939, 'agent_id': 'commercial_warehouse_02_2', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.3187528195114731}",True,True,emergency_units,1.0,2,0.0,0.09895190702094696,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,False,True,False,-0.01651263199388972,False,5,5,True,False,"{'action': 'verify', 'action_probability': 0.423022797308655, 'action_value': 0.44066855610377254, 'agent_id': 'commercial_retailer_03_2', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'retailer', 'value_margin': 0.40041873690843044}",False,False,verification_capacity,1.0,3,0.15774700111323542,0.1412343691193457,bounded_simulated_operator
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,True,True,True,0.38707595553806595,False,6,6,False,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.2835421823084722, 'action_value': 0.2845170869195815, 'agent_id': 'commercial_warehouse_01_3', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.026918595438557236}",True,True,route_authorizations,1.0,4,0.0,0.05131284317090586,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,True,True,False,-0.07444786972840037,False,6,6,True,False,"{'action': 'authorize_emergency_resource', 'action_probability': 0.4728022360684714, 'action_value': 0.6748847165059128, 'agent_id': 'commercial_supplier_03_3', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.24418584093550808}",False,False,emergency_units,1.0,4,0.2751152531204859,0.2006673833920855,autonomous_agent
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,True,True,False,-0.1506495310326769,False,7,7,True,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.2408310212244674, 'action_value': 0.6035166214753586, 'agent_id': 'commercial_carrier_04_3', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'carrier', 'value_margin': 0.009716799040502044}",False,False,route_authorizations,1.0,5,0.39363244825556987,0.24298291722289295,bounded_simulated_operator
v6-pilot_v1-commercial-compound-private_fragmented-e60901-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,False,True,False,-0.008413776775378278,False,7,7,True,False,"{'action': 'request_peer_evidence', 'action_probability': 0.27548576379352896, 'action_value': 0.15155228479714591, 'agent_id': 'commercial_retailer_04_1', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.031785512871740695}",False,False,,0.0,6,0.40204622503094817,0.39363244825556987,autonomous_agent
